"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016043","GO:0016043","cellular component organization","16/39","246/612",0.519831636254439,0.986718106220054,NA,"F6R528/F6V881/H9GZT5/A0A3Q2HMJ3/A0A3Q2H908/Q28377/F6YF28/A0A3Q2LQ80/A0A3Q2HTG2/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2KTL8/F6URZ2/H9GZV1/A0A3Q2HXD5",16
"GO:0003013","GO:0003013","circulatory system process","2/39","27/612",0.525165518001898,0.986718106220054,NA,"F6PH38/A0A5F5PPB8",2
"GO:0010035","GO:0010035","response to inorganic substance","2/39","27/612",0.525165518001898,0.986718106220054,NA,"F6PH38/A0A5F5PPB8",2
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","2/39","27/612",0.525165518001898,0.986718106220054,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0030855","GO:0030855","epithelial cell differentiation","2/39","27/612",0.525165518001898,0.986718106220054,NA,"A0A3Q2HCD2/A0A3Q2HXD5",2
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","2/39","27/612",0.525165518001898,0.986718106220054,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0048858","GO:0048858","cell projection morphogenesis","2/39","27/612",0.525165518001898,0.986718106220054,NA,"Q28377/F6YF28",2
"GO:0051338","GO:0051338","regulation of transferase activity","2/39","27/612",0.525165518001898,0.986718106220054,NA,"F6Q698/A0A3Q2KTL8",2
"GO:0097190","GO:0097190","apoptotic signaling pathway","2/39","27/612",0.525165518001898,0.986718106220054,NA,"F6PH38/A0A5F5PPB8",2
"GO:0120039","GO:0120039","plasma membrane bounded cell projection morphogenesis","2/39","27/612",0.525165518001898,0.986718106220054,NA,"Q28377/F6YF28",2
"GO:0040017","GO:0040017","positive regulation of locomotion","3/39","43/612",0.528278939612025,0.986718106220054,NA,"Q28377/F6URZ2/A0A3Q2GTR9",3
"GO:0051272","GO:0051272","positive regulation of cellular component movement","3/39","43/612",0.528278939612025,0.986718106220054,NA,"Q28377/F6URZ2/A0A3Q2GTR9",3
"GO:2000147","GO:2000147","positive regulation of cell motility","3/39","43/612",0.528278939612025,0.986718106220054,NA,"Q28377/F6URZ2/A0A3Q2GTR9",3
"GO:0048468","GO:0048468","cell development","5/39","75/612",0.533568720900625,0.986718106220054,NA,"A0A3Q2HCD2/Q28377/F6YF28/F6URZ2/A0A3Q2HXD5",5
"GO:0044085","GO:0044085","cellular component biogenesis","9/39","139/612",0.543644063515488,0.986718106220054,NA,"A0A3Q2HMJ3/Q28377/F6YF28/A0A3Q2HTG2/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2KTL8/F6URZ2",9
"GO:0001932","GO:0001932","regulation of protein phosphorylation","3/39","44/612",0.544614540936078,0.986718106220054,NA,"F6Q698/Q28377/A0A3Q2KTL8",3
"GO:0030182","GO:0030182","neuron differentiation","3/39","44/612",0.544614540936078,0.986718106220054,NA,"Q28377/F6YF28/A0A3Q2HXD5",3
"GO:0061024","GO:0061024","membrane organization","3/39","44/612",0.544614540936078,0.986718106220054,NA,"H9GZT5/A0A3Q2H908/H9GZV1",3
"GO:1902533","GO:1902533","positive regulation of intracellular signal transduction","3/39","44/612",0.544614540936078,0.986718106220054,NA,"Q28377/F6PH38/A0A5F5PPB8",3
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process","4/39","60/612",0.545138898993749,0.986718106220054,NA,"Q28377/A0A3Q2LQ80/F6PH38/A0A5F5PPB8",4
"GO:0032990","GO:0032990","cell part morphogenesis","2/39","28/612",0.545464692107317,0.986718106220054,NA,"Q28377/F6YF28",2
"GO:0071840","GO:0071840","cellular component organization or biogenesis","16/39","249/612",0.545579082050937,0.986718106220054,NA,"F6R528/F6V881/H9GZT5/A0A3Q2HMJ3/A0A3Q2H908/Q28377/F6YF28/A0A3Q2LQ80/A0A3Q2HTG2/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2KTL8/F6URZ2/H9GZV1/A0A3Q2HXD5",16
"GO:0001655","GO:0001655","urogenital system development","1/39","12/612",0.549589272245461,0.986718106220054,NA,"A0A3Q2HCD2",1
"GO:0002526","GO:0002526","acute inflammatory response","1/39","12/612",0.549589272245461,0.986718106220054,NA,"Q28377",1
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","1/39","12/612",0.549589272245461,0.986718106220054,NA,"F6R528",1
"GO:0009314","GO:0009314","response to radiation","1/39","12/612",0.549589272245461,0.986718106220054,NA,"F6R528",1
"GO:0016052","GO:0016052","carbohydrate catabolic process","1/39","12/612",0.549589272245461,0.986718106220054,NA,"F7D917",1
"GO:0022804","GO:0022804","active transmembrane transporter activity","1/39","12/612",0.549589272245461,0.986718106220054,NA,"A0A3Q2HLR9",1
"GO:0030199","GO:0030199","collagen fibril organization","1/39","12/612",0.549589272245461,0.986718106220054,NA,"F6R528",1
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","1/39","12/612",0.549589272245461,0.986718106220054,NA,"A0A3Q2LAH2",1
"GO:0046777","GO:0046777","protein autophosphorylation","1/39","12/612",0.549589272245461,0.986718106220054,NA,"F6Q698",1
"GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling","1/39","12/612",0.549589272245461,0.986718106220054,NA,"Q28377",1
"GO:0048017","GO:0048017","inositol lipid-mediated signaling","1/39","12/612",0.549589272245461,0.986718106220054,NA,"Q28377",1
"GO:0048608","GO:0048608","reproductive structure development","1/39","12/612",0.549589272245461,0.986718106220054,NA,"A0A3Q2LQ80",1
"GO:0060271","GO:0060271","cilium assembly","1/39","12/612",0.549589272245461,0.986718106220054,NA,"F6SZJ2",1
"GO:0061458","GO:0061458","reproductive system development","1/39","12/612",0.549589272245461,0.986718106220054,NA,"A0A3Q2LQ80",1
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","1/39","12/612",0.549589272245461,0.986718106220054,NA,"A0A3Q2LQ80",1
"GO:0098876","GO:0098876","vesicle-mediated transport to the plasma membrane","1/39","12/612",0.549589272245461,0.986718106220054,NA,"F6SZJ2",1
"GO:0140640","GO:0140640","catalytic activity, acting on a nucleic acid","1/39","12/612",0.549589272245461,0.986718106220054,NA,"A0A3Q2KTL8",1
"GO:2000112","GO:2000112","regulation of cellular macromolecule biosynthetic process","1/39","12/612",0.549589272245461,0.986718106220054,NA,"A0A3Q2HXD5",1
"GO:0048699","GO:0048699","generation of neurons","3/39","45/612",0.560643370404281,0.998927482586525,NA,"Q28377/F6YF28/A0A3Q2HXD5",3
"GO:0090066","GO:0090066","regulation of anatomical structure size","3/39","45/612",0.560643370404281,0.998927482586525,NA,"Q28377/F6PH38/A0A5F5PPB8",3
"GO:0005938","GO:0005938","cell cortex","2/39","29/612",0.56518197715289,0.998927482586525,NA,"A0A3Q2HTG2/F6PH38",2
"GO:0062023","GO:0062023","collagen-containing extracellular matrix","2/39","29/612",0.56518197715289,0.998927482586525,NA,"F6R528/Q28377",2
"GO:0001654","GO:0001654","eye development","1/39","13/612",0.578865969549506,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0005996","GO:0005996","monosaccharide metabolic process","1/39","13/612",0.578865969549506,0.998927482586525,NA,"F7D917",1
"GO:0006066","GO:0006066","alcohol metabolic process","1/39","13/612",0.578865969549506,0.998927482586525,NA,"A0A3Q2HCD2",1
"GO:0007044","GO:0007044","cell-substrate junction assembly","1/39","13/612",0.578865969549506,0.998927482586525,NA,"Q28377",1
"GO:0007369","GO:0007369","gastrulation","1/39","13/612",0.578865969549506,0.998927482586525,NA,"Q28377",1
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","1/39","13/612",0.578865969549506,0.998927482586525,NA,"F7D917",1
"GO:0016071","GO:0016071","mRNA metabolic process","1/39","13/612",0.578865969549506,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0019903","GO:0019903","protein phosphatase binding","1/39","13/612",0.578865969549506,0.998927482586525,NA,"F6Q698",1
"GO:0044782","GO:0044782","cilium organization","1/39","13/612",0.578865969549506,0.998927482586525,NA,"F6SZJ2",1
"GO:0048880","GO:0048880","sensory system development","1/39","13/612",0.578865969549506,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0150063","GO:0150063","visual system development","1/39","13/612",0.578865969549506,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0150115","GO:0150115","cell-substrate junction organization","1/39","13/612",0.578865969549506,0.998927482586525,NA,"Q28377",1
"GO:0042802","GO:0042802","identical protein binding","7/39","111/612",0.582050134992094,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2LQ80/A0A3Q2KTL8/A0A3Q2I4T2/A0A3Q2GTR9/A0A3Q2HXD5",7
"GO:0031982","GO:0031982","vesicle","6/39","95/612",0.582386586961511,0.998927482586525,NA,"Q28377/F6SP74/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2HXD5",6
"GO:0032989","GO:0032989","cellular component morphogenesis","2/39","30/612",0.584307405443236,0.998927482586525,NA,"Q28377/F6YF28",2
"GO:0120036","GO:0120036","plasma membrane bounded cell projection organization","4/39","63/612",0.586367029553765,0.998927482586525,NA,"Q28377/F6YF28/F6SZJ2/A0A3Q2HXD5",4
"GO:0030030","GO:0030030","cell projection organization","4/39","64/612",0.599663601159814,0.998927482586525,NA,"Q28377/F6YF28/F6SZJ2/A0A3Q2HXD5",4
"GO:0006412","GO:0006412","translation","2/39","31/612",0.602834526698548,0.998927482586525,NA,"A0A3Q2KTL8/A0A3Q2HXD5",2
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","2/39","31/612",0.602834526698548,0.998927482586525,NA,"A0A3Q2HMJ3/F6URZ2",2
"GO:0007267","GO:0007267","cell-cell signaling","2/39","31/612",0.602834526698548,0.998927482586525,NA,"F6PH38/A0A5F5PPB8",2
"GO:0009628","GO:0009628","response to abiotic stimulus","2/39","31/612",0.602834526698548,0.998927482586525,NA,"F6R528/A0A3Q2HCD2",2
"GO:0031344","GO:0031344","regulation of cell projection organization","2/39","31/612",0.602834526698548,0.998927482586525,NA,"Q28377/A0A3Q2HXD5",2
"GO:0043043","GO:0043043","peptide biosynthetic process","2/39","31/612",0.602834526698548,0.998927482586525,NA,"A0A3Q2KTL8/A0A3Q2HXD5",2
"GO:0120035","GO:0120035","regulation of plasma membrane bounded cell projection organization","2/39","31/612",0.602834526698548,0.998927482586525,NA,"Q28377/A0A3Q2HXD5",2
"GO:0002274","GO:0002274","myeloid leukocyte activation","1/39","14/612",0.606285380547118,0.998927482586525,NA,"Q28377",1
"GO:0007018","GO:0007018","microtubule-based movement","1/39","14/612",0.606285380547118,0.998927482586525,NA,"A0A3Q2HE28",1
"GO:0010608","GO:0010608","post-transcriptional regulation of gene expression","1/39","14/612",0.606285380547118,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0010720","GO:0010720","positive regulation of cell development","1/39","14/612",0.606285380547118,0.998927482586525,NA,"Q28377",1
"GO:0016049","GO:0016049","cell growth","1/39","14/612",0.606285380547118,0.998927482586525,NA,"Q28377",1
"GO:0016324","GO:0016324","apical plasma membrane","1/39","14/612",0.606285380547118,0.998927482586525,NA,"Q28377",1
"GO:0031346","GO:0031346","positive regulation of cell projection organization","1/39","14/612",0.606285380547118,0.998927482586525,NA,"Q28377",1
"GO:0032963","GO:0032963","collagen metabolic process","1/39","14/612",0.606285380547118,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0033627","GO:0033627","cell adhesion mediated by integrin","1/39","14/612",0.606285380547118,0.998927482586525,NA,"F6URZ2",1
"GO:0040008","GO:0040008","regulation of growth","1/39","14/612",0.606285380547118,0.998927482586525,NA,"Q28377",1
"GO:0050870","GO:0050870","positive regulation of T cell activation","1/39","14/612",0.606285380547118,0.998927482586525,NA,"A0A3Q2HMJ3",1
"GO:0051960","GO:0051960","regulation of nervous system development","1/39","14/612",0.606285380547118,0.998927482586525,NA,"Q28377",1
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","1/39","14/612",0.606285380547118,0.998927482586525,NA,"F6R528",1
"GO:0043603","GO:0043603","cellular amide metabolic process","3/39","48/612",0.606770314937126,0.998927482586525,NA,"A0A3Q2KTL8/A0A3Q2HXD5/F7C708",3
"GO:0004888","GO:0004888","transmembrane signaling receptor activity","1/39","15/612",0.631962420946219,0.998927482586525,NA,"A0A3Q2HB83",1
"GO:0005604","GO:0005604","basement membrane","1/39","15/612",0.631962420946219,0.998927482586525,NA,"Q28377",1
"GO:0008360","GO:0008360","regulation of cell shape","1/39","15/612",0.631962420946219,0.998927482586525,NA,"Q28377",1
"GO:0043588","GO:0043588","skin development","1/39","15/612",0.631962420946219,0.998927482586525,NA,"F6R528",1
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","1/39","15/612",0.631962420946219,0.998927482586525,NA,"Q28377",1
"GO:0045121","GO:0045121","membrane raft","1/39","15/612",0.631962420946219,0.998927482586525,NA,"A0A3Q2GTR9",1
"GO:0071559","GO:0071559","response to transforming growth factor beta","1/39","15/612",0.631962420946219,0.998927482586525,NA,"F6R528",1
"GO:0098857","GO:0098857","membrane microdomain","1/39","15/612",0.631962420946219,0.998927482586525,NA,"A0A3Q2GTR9",1
"GO:1901653","GO:1901653","cellular response to peptide","1/39","15/612",0.631962420946219,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0009968","GO:0009968","negative regulation of signal transduction","3/39","50/612",0.635798191540988,0.998927482586525,NA,"F6Q698/F6PH38/A0A5F5PPB8",3
"GO:0042325","GO:0042325","regulation of phosphorylation","3/39","50/612",0.635798191540988,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2KTL8",3
"GO:0060627","GO:0060627","regulation of vesicle-mediated transport","2/39","33/612",0.638083347114391,0.998927482586525,NA,"F6PH38/A0A5F5PPB8",2
"GO:0031410","GO:0031410","cytoplasmic vesicle","5/39","84/612",0.64237211320811,0.998927482586525,NA,"F6SP74/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2HXD5",5
"GO:0097708","GO:0097708","intracellular vesicle","5/39","84/612",0.64237211320811,0.998927482586525,NA,"F6SP74/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2HXD5",5
"GO:0048519","GO:0048519","negative regulation of biological process","11/39","182/612",0.647433661872699,0.998927482586525,NA,"F6R528/A0A3Q2HCD2/F6Q698/Q28377/A0A3Q2LQ80/F6PH38/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2KTL8/F6YWC0/A0A3Q2HXD5",11
"GO:0010648","GO:0010648","negative regulation of cell communication","3/39","51/612",0.649775751150458,0.998927482586525,NA,"F6Q698/F6PH38/A0A5F5PPB8",3
"GO:0023057","GO:0023057","negative regulation of signaling","3/39","51/612",0.649775751150458,0.998927482586525,NA,"F6Q698/F6PH38/A0A5F5PPB8",3
"GO:0003723","GO:0003723","RNA binding","2/39","34/612",0.654806415093612,0.998927482586525,NA,"A0A3Q2GTR9/A0A3Q2HXD5",2
"GO:0043604","GO:0043604","amide biosynthetic process","2/39","34/612",0.654806415093612,0.998927482586525,NA,"A0A3Q2KTL8/A0A3Q2HXD5",2
"GO:0007165","GO:0007165","signal transduction","11/39","183/612",0.655919690899246,0.998927482586525,NA,"F6R528/H9GZT5/A0A3Q2H908/F6Q698/Q28377/F6PH38/A0A5F5PPB8/A0A3Q2HB83/F6URZ2/H9GZV1/A0A3Q2HXD5",11
"GO:0005769","GO:0005769","early endosome","1/39","16/612",0.656005076864305,0.998927482586525,NA,"F6SZJ2",1
"GO:0007507","GO:0007507","heart development","1/39","16/612",0.656005076864305,0.998927482586525,NA,"F6R528",1
"GO:0016874","GO:0016874","ligase activity","1/39","16/612",0.656005076864305,0.998927482586525,NA,"A0A3Q2KTL8",1
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","1/39","16/612",0.656005076864305,0.998927482586525,NA,"F6Q698",1
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","1/39","16/612",0.656005076864305,0.998927482586525,NA,"F6Q698",1
"GO:0045177","GO:0045177","apical part of cell","1/39","16/612",0.656005076864305,0.998927482586525,NA,"Q28377",1
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","1/39","16/612",0.656005076864305,0.998927482586525,NA,"A0A3Q2HVB6",1
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","1/39","16/612",0.656005076864305,0.998927482586525,NA,"F6Q698",1
"GO:0050863","GO:0050863","regulation of T cell activation","1/39","16/612",0.656005076864305,0.998927482586525,NA,"A0A3Q2HMJ3",1
"GO:0071396","GO:0071396","cellular response to lipid","1/39","16/612",0.656005076864305,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","1/39","16/612",0.656005076864305,0.998927482586525,NA,"A0A3Q2HCD2",1
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","1/39","16/612",0.656005076864305,0.998927482586525,NA,"A0A3Q2HMJ3",1
"GO:0010628","GO:0010628","positive regulation of gene expression","3/39","52/612",0.663390257263578,0.998927482586525,NA,"Q28377/A0A3Q2KTL8/A0A3Q2HXD5",3
"GO:0000904","GO:0000904","cell morphogenesis involved in differentiation","2/39","35/612",0.670933295266087,0.998927482586525,NA,"Q28377/F6URZ2",2
"GO:0048471","GO:0048471","perinuclear region of cytoplasm","2/39","35/612",0.670933295266087,0.998927482586525,NA,"F6Q698/F6SZJ2",2
"GO:0007409","GO:0007409","axonogenesis","1/39","17/612",0.67851481176748,0.998927482586525,NA,"Q28377",1
"GO:0016197","GO:0016197","endosomal transport","1/39","17/612",0.67851481176748,0.998927482586525,NA,"F6SZJ2",1
"GO:0016788","GO:0016788","hydrolase activity, acting on ester bonds","1/39","17/612",0.67851481176748,0.998927482586525,NA,"A0A3Q2LAH2",1
"GO:0019902","GO:0019902","phosphatase binding","1/39","17/612",0.67851481176748,0.998927482586525,NA,"F6Q698",1
"GO:0032504","GO:0032504","multicellular organism reproduction","1/39","17/612",0.67851481176748,0.998927482586525,NA,"A0A3Q2LQ80",1
"GO:0034248","GO:0034248","regulation of cellular amide metabolic process","1/39","17/612",0.67851481176748,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0045216","GO:0045216","cell-cell junction organization","1/39","17/612",0.67851481176748,0.998927482586525,NA,"F6YF28",1
"GO:0048589","GO:0048589","developmental growth","1/39","17/612",0.67851481176748,0.998927482586525,NA,"Q28377",1
"GO:0048609","GO:0048609","multicellular organismal reproductive process","1/39","17/612",0.67851481176748,0.998927482586525,NA,"A0A3Q2LQ80",1
"GO:0048871","GO:0048871","multicellular organismal homeostasis","1/39","17/612",0.67851481176748,0.998927482586525,NA,"A0A3Q2HCD2",1
"GO:0048522","GO:0048522","positive regulation of cellular process","12/39","203/612",0.6882541312675,0.998927482586525,NA,"F6V881/H9GZT5/A0A3Q2HMJ3/A0A3Q2H908/Q28377/F6PH38/A0A5F5PPB8/A0A3Q2KTL8/F6URZ2/A0A3Q2GTR9/H9GZV1/A0A3Q2HXD5",12
"GO:0005524","GO:0005524","ATP binding","4/39","72/612",0.697010653900785,0.998927482586525,NA,"F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/A0A3Q2I4T2",4
"GO:0007399","GO:0007399","nervous system development","4/39","72/612",0.697010653900785,0.998927482586525,NA,"F6V881/Q28377/F6YF28/A0A3Q2HXD5",4
"GO:0030554","GO:0030554","adenyl nucleotide binding","4/39","72/612",0.697010653900785,0.998927482586525,NA,"F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/A0A3Q2I4T2",4
"GO:0032559","GO:0032559","adenyl ribonucleotide binding","4/39","72/612",0.697010653900785,0.998927482586525,NA,"F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/A0A3Q2I4T2",4
"GO:0006457","GO:0006457","protein folding","1/39","18/612",0.69958695015583,0.998927482586525,NA,"A0A3Q2LQ80",1
"GO:0008201","GO:0008201","heparin binding","1/39","18/612",0.69958695015583,0.998927482586525,NA,"Q28377",1
"GO:0010008","GO:0010008","endosome membrane","1/39","18/612",0.69958695015583,0.998927482586525,NA,"F6SZJ2",1
"GO:0015318","GO:0015318","inorganic molecular entity transmembrane transporter activity","1/39","18/612",0.69958695015583,0.998927482586525,NA,"A0A3Q2HLR9",1
"GO:0046914","GO:0046914","transition metal ion binding","2/39","37/612",0.701423974448335,0.998927482586525,NA,"F6RRN3/F7C708",2
"GO:0006468","GO:0006468","protein phosphorylation","3/39","56/612",0.714182007233929,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2KTL8",3
"GO:0005887","GO:0005887","integral component of plasma membrane","2/39","38/612",0.715804402893746,0.998927482586525,NA,"A0A3Q2HLR9/A0A3Q2HB83",2
"GO:0018193","GO:0018193","peptidyl-amino acid modification","2/39","38/612",0.715804402893746,0.998927482586525,NA,"F6Q698/A0A3Q2LQ80",2
"GO:0032880","GO:0032880","regulation of protein localization","2/39","38/612",0.715804402893746,0.998927482586525,NA,"F6PH38/A0A5F5PPB8",2
"GO:0044281","GO:0044281","small molecule metabolic process","4/39","74/612",0.718689085838215,0.998927482586525,NA,"A0A3Q2HCD2/A0A3Q2KTL8/F7D917/F7C708",4
"GO:0001818","GO:0001818","negative regulation of cytokine production","1/39","19/612",0.719311039287013,0.998927482586525,NA,"Q28377",1
"GO:0003006","GO:0003006","developmental process involved in reproduction","1/39","19/612",0.719311039287013,0.998927482586525,NA,"A0A3Q2LQ80",1
"GO:0004252","GO:0004252","serine-type endopeptidase activity","1/39","19/612",0.719311039287013,0.998927482586525,NA,"A0A3Q2HC10",1
"GO:0006979","GO:0006979","response to oxidative stress","1/39","19/612",0.719311039287013,0.998927482586525,NA,"A0A3Q2LQ80",1
"GO:0007423","GO:0007423","sensory organ development","1/39","19/612",0.719311039287013,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:0008236","GO:0008236","serine-type peptidase activity","1/39","19/612",0.719311039287013,0.998927482586525,NA,"A0A3Q2HC10",1
"GO:0017171","GO:0017171","serine hydrolase activity","1/39","19/612",0.719311039287013,0.998927482586525,NA,"A0A3Q2HC10",1
"GO:0019953","GO:0019953","sexual reproduction","1/39","19/612",0.719311039287013,0.998927482586525,NA,"A0A3Q2LQ80",1
"GO:0062197","GO:0062197","cellular response to chemical stress","1/39","19/612",0.719311039287013,0.998927482586525,NA,"A0A3Q2HCD2",1
"GO:1901652","GO:1901652","response to peptide","1/39","19/612",0.719311039287013,0.998927482586525,NA,"A0A3Q2HXD5",1
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","1/39","19/612",0.719311039287013,0.998927482586525,NA,"A0A3Q2HMJ3",1
"GO:0000902","GO:0000902","cell morphogenesis","3/39","57/612",0.725963300112883,0.998927482586525,NA,"Q28377/F6YF28/F6URZ2",3
"GO:0003676","GO:0003676","nucleic acid binding","3/39","57/612",0.725963300112883,0.998927482586525,NA,"Q28377/A0A3Q2GTR9/A0A3Q2HXD5",3
"GO:0031399","GO:0031399","regulation of protein modification process","3/39","57/612",0.725963300112883,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2KTL8",3
"GO:0043170","GO:0043170","macromolecule metabolic process","15/39","256/612",0.726602807805269,0.998927482586525,NA,"F6R528/F6Q698/Q28377/A0A3Q2LQ80/F7DAF6/F6QX36/F6PH38/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2KTL8/A0A3Q2I4T2/A0A3Q2HJD6/A0A3Q2GTR9/A0A3Q2HC10/A0A3Q2HXD5",15
"GO:0012501","GO:0012501","programmed cell death","4/39","75/612",0.729118402172727,0.998927482586525,NA,"A0A3Q2HCD2/F6PH38/A0A5F5PPB8/A0A3Q2I4T2",4
"GO:0034097","GO:0034097","response to cytokine","2/39","39/612",0.729621477140711,0.998927482586525,NA,"F6R528/A0A3Q2HXD5",2
"GO:0012505","GO:0012505","endomembrane system","7/39","127/612",0.735138517074527,0.998927482586525,NA,"A0A3Q2LQ80/A0A3Q2LAH2/F6SP74/F6SZJ2/F6PH38/A0A5F5PPB8/A0A3Q2GTR9",7
"GO:0097367","GO:0097367","carbohydrate derivative binding","7/39","127/612",0.735138517074527,0.998927482586525,NA,"Q28377/F7DAF6/F6QX36/F6SZJ2/A0A3Q2KTL8/A0A3Q2HE28/A0A3Q2I4T2",7
"GO:0006464","GO:0006464","cellular protein modification process","5/39","93/612",0.735243837952479,0.998927482586525,NA,"F6R528/F6Q698/Q28377/A0A3Q2LQ80/A0A3Q2KTL8",5
"GO:0036211","GO:0036211","protein modification process","5/39","93/612",0.735243837952479,0.998927482586525,NA,"F6R528/F6Q698/Q28377/A0A3Q2LQ80/A0A3Q2KTL8",5
"GO:0019220","GO:0019220","regulation of phosphate metabolic process","3/39","58/612",0.737381022872525,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2KTL8",3
"GO:0051174","GO:0051174","regulation of phosphorus metabolic process","3/39","58/612",0.737381022872525,0.998927482586525,NA,"F6Q698/Q28377/A0A3Q2KTL8",3
"GO:0005929","GO:0005929","cilium","1/39","20/612",0.737771190160211,0.998927482586525,NA,"A0A3Q2HE28",1
"GO:0006163","GO:0006163","purine nucleotide metabolic process","1/39","20/612",0.737771190160211,0.998927482586525,NA,"F7C708",1
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","1/39","20/612",0.737771190160211,0.998927482586525,NA,"F7C708",1
"GO:0009259","GO:0009259","ribonucleotide metabolic process","1/39","20/612",0.737771190160211,0.998927482586525,NA,"F7C708",1
"GO:0015075","GO:0015075","ion transmembrane transporter activity","1/39","20/612",0.737771190160211,0.998927482586525,NA,"A0A3Q2HLR9",1
"GO:0048667","GO:0048667","cell morphogenesis involved in neuron differentiation","1/39","20/612",0.737771190160211,0.998927482586525,NA,"Q28377",1
"GO:0061564","GO:0061564","axon development","1/39","20/612",0.737771190160211,0.998927482586525,NA,"Q28377",1
"GO:1901681","GO:1901681","sulfur compound binding","1/39","20/612",0.737771190160211,0.998927482586525,NA,"Q28377",1
"GO:0034330","GO:0034330","cell junction organization","2/39","40/612",0.742886477602664,0.998927482586525,NA,"Q28377/F6YF28",2
"GO:0065007","GO:0065007","biological regulation","24/39","398/612",0.743666180028101,0.998927482586525,NA,"F6R528/F6V881/H9GZT5/A0A3Q2HMJ3/A0A3Q2H908/A0A3Q2HCD2/F6Q698/Q28377/A0A3Q2LQ80/A0A3Q2HTG2/F6SP74/F7BTW7/F6PH38/A0A3Q2HWQ6/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2KTL8/A0A3Q2HB83/A0A3Q2I4T2/F6URZ2/F6YWC0/A0A3Q2GTR9/H9GZV1/A0A3Q2HXD5",24
"GO:0043412","GO:0043412","macromolecule modification","5/39","94/612",0.744470992198193,0.998927482586525,NA,"F6R528/F6Q698/Q28377/A0A3Q2LQ80/A0A3Q2KTL8",5
"GO:1901564","GO:1901564","organonitrogen compound metabolic process","13/39","228/612",0.754008869290471,0.998927482586525,NA,"F6R528/F6Q698/Q28377/A0A3Q2LQ80/F7DAF6/F6QX36/F6PH38/A0A5F5PPB8/A0A3Q2HVB6/A0A3Q2KTL8/A0A3Q2HC10/A0A3Q2HXD5/F7C708",13
"GO:0005525","GO:0005525","GTP binding","1/39","21/612",0.755046398916548,0.998927482586525,NA,"F6SZJ2",1
"GO:0008285","GO:0008285","negative regulation of cell population proliferation","1/39","21/612",0.755046398916548,0.998927482586525,NA,"A0A3Q2LQ80",1
"GO:0019693","GO:0019693","ribose phosphate metabolic process","1/39","21/612",0.755046398916548,0.998927482586525,NA,"F7C708",1
"GO:0032561","GO:0032561","guanyl ribonucleotide binding","1/39","21/612",0.755046398916548,0.998927482586525,NA,"F6SZJ2",1
