"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016788","GO:0016788","hydrolase activity, acting on ester bonds","2/52","5/216",0.347470448457086,0.875195986069613,NA,"A0A3Q2I3W5/A0A3Q2LG05",2
"GO:0030031","GO:0030031","cell projection assembly","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F7BH02/A0A3Q2HE26",2
"GO:0031344","GO:0031344","regulation of cell projection organization","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F7BH02/F6VBP9",2
"GO:0034362","GO:0034362","low-density lipoprotein particle","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F6VBP9/F7A1W7",2
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F7BH02/F6Z2L5",2
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","2/52","5/216",0.347470448457086,0.875195986069613,NA,"A0A3Q2I3K2/F6VBP9",2
"GO:0043588","GO:0043588","skin development","2/52","5/216",0.347470448457086,0.875195986069613,NA,"A0A5F5PYS7/F6SHJ8",2
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F6VBP9/A0A3Q2LG05",2
"GO:0046034","GO:0046034","ATP metabolic process","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F6ULM3/Q2Z1P9",2
"GO:0046470","GO:0046470","phosphatidylcholine metabolic process","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F6Z2L5/F6RM73",2
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F6Z2L5/F6VBP9",2
"GO:0050808","GO:0050808","synapse organization","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F7BH02/F6VBP9",2
"GO:0051046","GO:0051046","regulation of secretion","2/52","5/216",0.347470448457086,0.875195986069613,NA,"A0A3Q2I3K2/F6VBP9",2
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F7BH02/F7BRA4",2
"GO:0070003","GO:0070003","threonine-type peptidase activity","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F6Z688/F6Z8V2",2
"GO:0071692","GO:0071692","protein localization to extracellular region","2/52","5/216",0.347470448457086,0.875195986069613,NA,"A0A3Q2I3K2/F6VBP9",2
"GO:0120031","GO:0120031","plasma membrane bounded cell projection assembly","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F7BH02/A0A3Q2HE26",2
"GO:0120035","GO:0120035","regulation of plasma membrane bounded cell projection organization","2/52","5/216",0.347470448457086,0.875195986069613,NA,"F7BH02/F6VBP9",2
"GO:1903530","GO:1903530","regulation of secretion by cell","2/52","5/216",0.347470448457086,0.875195986069613,NA,"A0A3Q2I3K2/F6VBP9",2
"GO:0030234","GO:0030234","enzyme regulator activity","10/52","36/216",0.353105403498926,0.88666944515727,NA,"Q9GKX7/P38029/F6Z2L5/F6VBP9/F6RM73/P0DN28/A0A5F5PSR8/F7BKE1/F7A1W7/A0A5F5PWY1",10
"GO:0098772","GO:0098772","molecular function regulator activity","11/52","40/216",0.35357984009339,0.88666944515727,NA,"Q9GKX7/F7BH02/P38029/F6Z2L5/F6VBP9/F6RM73/P0DN28/A0A5F5PSR8/F7BKE1/F7A1W7/A0A5F5PWY1",11
"GO:0006082","GO:0006082","organic acid metabolic process","3/52","9/216",0.372866499714302,0.918878350267858,NA,"F6ULM3/F6Z2L5/Q2Z1P9",3
"GO:0019752","GO:0019752","carboxylic acid metabolic process","3/52","9/216",0.372866499714302,0.918878350267858,NA,"F6ULM3/F6Z2L5/Q2Z1P9",3
"GO:0030246","GO:0030246","carbohydrate binding","3/52","9/216",0.372866499714302,0.918878350267858,NA,"A0A5F5PYS7/F6ULM3/F6V881",3
"GO:0031328","GO:0031328","positive regulation of cellular biosynthetic process","3/52","9/216",0.372866499714302,0.918878350267858,NA,"Q9GKX7/F6Z2L5/F6VBP9",3
"GO:0043436","GO:0043436","oxoacid metabolic process","3/52","9/216",0.372866499714302,0.918878350267858,NA,"F6ULM3/F6Z2L5/Q2Z1P9",3
"GO:0043542","GO:0043542","endothelial cell migration","3/52","9/216",0.372866499714302,0.918878350267858,NA,"F6Z2L5/F6VBP9/A0A3Q2LG05",3
"GO:1901566","GO:1901566","organonitrogen compound biosynthetic process","3/52","9/216",0.372866499714302,0.918878350267858,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","3/52","9/216",0.372866499714302,0.918878350267858,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:0006351","GO:0006351","transcription, DNA-templated","4/52","13/216",0.383767125089265,0.931655935589046,NA,"F7BH02/F6VFV9/F6VBP9/F7BRA4",4
"GO:0016070","GO:0016070","RNA metabolic process","4/52","13/216",0.383767125089265,0.931655935589046,NA,"F7BH02/F6VFV9/F6VBP9/F7BRA4",4
"GO:0019219","GO:0019219","regulation of nucleobase-containing compound metabolic process","4/52","13/216",0.383767125089265,0.931655935589046,NA,"F7BH02/Q2Z1P9/F6VBP9/F7BRA4",4
"GO:0032774","GO:0032774","RNA biosynthetic process","4/52","13/216",0.383767125089265,0.931655935589046,NA,"F7BH02/F6VFV9/F6VBP9/F7BRA4",4
"GO:0071495","GO:0071495","cellular response to endogenous stimulus","4/52","13/216",0.383767125089265,0.931655935589046,NA,"F7BH02/F7B435/A0A3Q2LG05/F6ZIA3",4
"GO:0090304","GO:0090304","nucleic acid metabolic process","4/52","13/216",0.383767125089265,0.931655935589046,NA,"F7BH02/F6VFV9/F6VBP9/F7BRA4",4
"GO:0097659","GO:0097659","nucleic acid-templated transcription","4/52","13/216",0.383767125089265,0.931655935589046,NA,"F7BH02/F6VFV9/F6VBP9/F7BRA4",4
"GO:0030054","GO:0030054","cell junction","5/52","17/216",0.389257634925595,0.931701470547993,NA,"F7BH02/F7ANR3/F6VBP9/P60708/F6X200",5
"GO:0044093","GO:0044093","positive regulation of molecular function","5/52","17/216",0.389257634925595,0.931701470547993,NA,"F6ULM3/F6Z2L5/F6VBP9/F7BRA4/F7A1W7",5
"GO:0035239","GO:0035239","tube morphogenesis","6/52","21/216",0.392085558756637,0.931701470547993,NA,"F7C1Y3/F7BH02/F6VBP9/F7BKE1/A0A3Q2LG05/F6ZIA3",6
"GO:0035295","GO:0035295","tube development","6/52","21/216",0.392085558756637,0.931701470547993,NA,"F7C1Y3/F7BH02/F6VBP9/F7BKE1/A0A3Q2LG05/F6ZIA3",6
"GO:0008283","GO:0008283","cell population proliferation","7/52","25/216",0.393385949707674,0.931701470547993,NA,"F6Z2L5/F6VBP9/F7BKE1/A0A3Q2LQH7/A0A3Q2LG05/F6SHJ8/F6ZIA3",7
"GO:0010605","GO:0010605","negative regulation of macromolecule metabolic process","7/52","25/216",0.393385949707674,0.931701470547993,NA,"F7BH02/P38029/F6Z2L5/A0A3Q2I3W5/F6VBP9/F6RM73/F7BKE1",7
"GO:0051246","GO:0051246","regulation of protein metabolic process","9/52","33/216",0.393387438936778,0.931701470547993,NA,"F7BH02/P38029/F6Z2L5/F7ANR3/A0A3Q2I3W5/F6VBP9/F7BKE1/A0A3Q2LG05/F6Z8V2",9
"GO:0019899","GO:0019899","enzyme binding","8/52","29/216",0.393717350495155,0.931701470547993,NA,"F7BH02/F6ULM3/F6Z2L5/F7ANR3/Q8MKD1/P60708/A0A3Q2LQH7/F7A1W7",8
"GO:0016043","GO:0016043","cellular component organization","18/52","70/216",0.409013767278675,0.931701470547993,NA,"F7BH02/A0A5F5PYS7/F6ULM3/F6Z2L5/F6V881/Q2Z1P9/F6WFI8/F6VFV9/A0A3Q2I3K2/F6VBP9/F6RM73/P60708/F6X200/A0A3Q2HE26/A0A3Q2H306/F6SHJ8/F6ZIA3/F6Q666",18
"GO:0071840","GO:0071840","cellular component organization or biogenesis","18/52","70/216",0.409013767278675,0.931701470547993,NA,"F7BH02/A0A5F5PYS7/F6ULM3/F6Z2L5/F6V881/Q2Z1P9/F6WFI8/F6VFV9/A0A3Q2I3K2/F6VBP9/F6RM73/P60708/F6X200/A0A3Q2HE26/A0A3Q2H306/F6SHJ8/F6ZIA3/F6Q666",18
"GO:0006807","GO:0006807","nitrogen compound metabolic process","22/52","87/216",0.426450121718907,0.931701470547993,NA,"Q9GKX7/F7BH02/A0A5F5PYS7/F6ULM3/P38029/F6Z2L5/A0A5F5Q2W2/F7ANR3/Q8MKD1/Q2Z1P9/F6VFV9/A0A3Q2I3W5/F6VBP9/F6RM73/P0DN28/F6Z688/F7BKE1/F7B435/F7BRA4/A0A3Q2LG05/F6SHJ8/F6Z8V2",22
"GO:0009058","GO:0009058","biosynthetic process","7/52","26/216",0.440505703591653,0.931701470547993,NA,"Q9GKX7/F7BH02/F6Z2L5/F6VFV9/F6VBP9/F6RM73/F7BRA4",7
"GO:0043933","GO:0043933","protein-containing complex organization","7/52","26/216",0.440505703591653,0.931701470547993,NA,"A0A5F5PYS7/F6ULM3/F6Z2L5/F6WFI8/F6VFV9/F6VBP9/F6RM73",7
"GO:0001655","GO:0001655","urogenital system development","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F7BKE1/F6ZIA3",2
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","2/52","6/216",0.445106894557955,0.931701470547993,NA,"A0A3Q2I3W5/F6VBP9",2
"GO:0001935","GO:0001935","endothelial cell proliferation","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F6Z2L5/F6VBP9",2
"GO:0003677","GO:0003677","DNA binding","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F6WFI8/F6VFV9",2
"GO:0005044","GO:0005044","scavenger receptor activity","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F7C1Y3/F6V881",2
"GO:0005524","GO:0005524","ATP binding","2/52","6/216",0.445106894557955,0.931701470547993,NA,"Q9GKX7/P60708",2
"GO:0005911","GO:0005911","cell-cell junction","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F7BH02/F6X200",2
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F6ULM3/Q2Z1P9",2
"GO:0015629","GO:0015629","actin cytoskeleton","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F7BH02/P60708",2
"GO:0018149","GO:0018149","peptide cross-linking","2/52","6/216",0.445106894557955,0.931701470547993,NA,"A0A5F5PYS7/F6SHJ8",2
"GO:0022402","GO:0022402","cell cycle process","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F7BH02/F6Q666",2
"GO:0030554","GO:0030554","adenyl nucleotide binding","2/52","6/216",0.445106894557955,0.931701470547993,NA,"Q9GKX7/P60708",2
"GO:0031400","GO:0031400","negative regulation of protein modification process","2/52","6/216",0.445106894557955,0.931701470547993,NA,"A0A3Q2I3W5/F6VBP9",2
"GO:0032559","GO:0032559","adenyl ribonucleotide binding","2/52","6/216",0.445106894557955,0.931701470547993,NA,"Q9GKX7/P60708",2
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F7BH02/F6Z2L5",2
"GO:0033365","GO:0033365","protein localization to organelle","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F7BH02/A0A3Q2HE26",2
"GO:0034645","GO:0034645","cellular macromolecule biosynthetic process","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F6Z2L5/F6VBP9",2
"GO:0044283","GO:0044283","small molecule biosynthetic process","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F6Z2L5/F6VBP9",2
"GO:0045088","GO:0045088","regulation of innate immune response","2/52","6/216",0.445106894557955,0.931701470547993,NA,"Q9GKX7/F6VBP9",2
"GO:0045216","GO:0045216","cell-cell junction organization","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F7BH02/F6X200",2
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F6VBP9/F7BKE1",2
"GO:0061564","GO:0061564","axon development","2/52","6/216",0.445106894557955,0.931701470547993,NA,"F7BH02/P60708",2
"GO:0009059","GO:0009059","macromolecule biosynthetic process","5/52","18/216",0.445186379768568,0.931701470547993,NA,"F7BH02/F6Z2L5/F6VFV9/F6VBP9/F7BRA4",5
"GO:1901362","GO:1901362","organic cyclic compound biosynthetic process","5/52","18/216",0.445186379768568,0.931701470547993,NA,"F7BH02/F6Z2L5/F6VFV9/F6VBP9/F7BRA4",5
"GO:0005543","GO:0005543","phospholipid binding","4/52","14/216",0.446943931860972,0.931701470547993,NA,"F6Z2L5/F6VBP9/F6RM73/P0DN28",4
"GO:0042803","GO:0042803","protein homodimerization activity","4/52","14/216",0.446943931860972,0.931701470547993,NA,"F7BH02/Q2Z1P9/F6VBP9/F6RM73",4
"GO:0045184","GO:0045184","establishment of protein localization","4/52","14/216",0.446943931860972,0.931701470547993,NA,"F7BH02/A0A3Q2I3K2/F6VBP9/F6VJG5",4
"GO:0098797","GO:0098797","plasma membrane protein complex","4/52","14/216",0.446943931860972,0.931701470547993,NA,"A0A3Q2LBD1/F6X200/A0A3Q2LQH7/F7B435",4
"GO:1901700","GO:1901700","response to oxygen-containing compound","4/52","14/216",0.446943931860972,0.931701470547993,NA,"F7BH02/F6RM73/F7B435/A0A3Q2LG05",4
"GO:0000904","GO:0000904","cell morphogenesis involved in differentiation","3/52","10/216",0.447629960477674,0.931701470547993,NA,"F7BH02/F6Z2L5/P60708",3
"GO:0044057","GO:0044057","regulation of system process","3/52","10/216",0.447629960477674,0.931701470547993,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:0032501","GO:0032501","multicellular organismal process","21/52","84/216",0.461414593147065,0.931701470547993,NA,"F7C1Y3/Q9GKX7/F7BH02/A0A5F5PYS7/F6Z2L5/F6V881/Q2Z1P9/F6VBP9/F6RM73/P0DN28/P60708/F7BKE1/A0A5F5PZX4/A0A3Q2LQH7/Q6WEB5/A0A3Q2LG05/A0A3Q2HE26/F7A1W7/F6SHJ8/F6ZIA3/P49066",21
"GO:0060255","GO:0060255","regulation of macromolecule metabolic process","12/52","47/216",0.464023513674271,0.931701470547993,NA,"Q9GKX7/F7BH02/P38029/F6Z2L5/F7ANR3/A0A3Q2I3W5/F6VBP9/F6RM73/F7BKE1/F7BRA4/A0A3Q2LG05/F6Z8V2",12
"GO:0051239","GO:0051239","regulation of multicellular organismal process","11/52","43/216",0.468153965905184,0.931701470547993,NA,"F7C1Y3/Q9GKX7/F6Z2L5/F6VBP9/F6RM73/P0DN28/F7BKE1/A0A5F5PZX4/A0A3Q2LG05/F7A1W7/F6ZIA3",11
"GO:0019538","GO:0019538","protein metabolic process","17/52","68/216",0.477894163227436,0.931701470547993,NA,"F7BH02/A0A5F5PYS7/P38029/F6Z2L5/A0A5F5Q2W2/F7ANR3/Q8MKD1/A0A3Q2I3W5/F6VBP9/F6RM73/P0DN28/F6Z688/F7BKE1/F7BRA4/A0A3Q2LG05/F6SHJ8/F6Z8V2",17
"GO:0008104","GO:0008104","protein localization","6/52","23/216",0.493193951558811,0.931701470547993,NA,"F7BH02/Q2Z1P9/A0A3Q2I3K2/F6VBP9/F6VJG5/A0A3Q2HE26",6
"GO:0008289","GO:0008289","lipid binding","6/52","23/216",0.493193951558811,0.931701470547993,NA,"F6Z2L5/F6VBP9/F6RM73/P0DN28/F7A1W7/P49066",6
"GO:0016020","GO:0016020","membrane","20/52","81/216",0.497134685649125,0.931701470547993,NA,"F7C1Y3/Q9GKX7/F7BH02/A0A5F5PYS7/A0A3Q2LFC7/Q2Z1P9/F6WGX6/A0A3Q2I3W5/F6VBP9/P60708/A0A3Q2LBD1/A0A5F5PZX4/F6X200/F6VJG5/A0A3Q2LQH7/Q6WEB5/F7B435/A0A3Q2H306/F6SHJ8/F6ZIA3",20
"GO:0019220","GO:0019220","regulation of phosphate metabolic process","5/52","19/216",0.500025603608107,0.931701470547993,NA,"F6Z2L5/Q2Z1P9/A0A3Q2I3W5/F6VBP9/F7A1W7",5
"GO:0031326","GO:0031326","regulation of cellular biosynthetic process","5/52","19/216",0.500025603608107,0.931701470547993,NA,"Q9GKX7/F7BH02/F6Z2L5/F6VBP9/F7BRA4",5
"GO:0044271","GO:0044271","cellular nitrogen compound biosynthetic process","5/52","19/216",0.500025603608107,0.931701470547993,NA,"Q9GKX7/F7BH02/F6VFV9/F6VBP9/F7BRA4",5
"GO:0048514","GO:0048514","blood vessel morphogenesis","5/52","19/216",0.500025603608107,0.931701470547993,NA,"F7C1Y3/F7BH02/F6VBP9/F7BKE1/A0A3Q2LG05",5
"GO:0051094","GO:0051094","positive regulation of developmental process","5/52","19/216",0.500025603608107,0.931701470547993,NA,"F7BH02/F6Z2L5/F6VBP9/F7BKE1/F6SHJ8",5
"GO:0051174","GO:0051174","regulation of phosphorus metabolic process","5/52","19/216",0.500025603608107,0.931701470547993,NA,"F6Z2L5/Q2Z1P9/A0A3Q2I3W5/F6VBP9/F7A1W7",5
"GO:0051248","GO:0051248","negative regulation of protein metabolic process","5/52","19/216",0.500025603608107,0.931701470547993,NA,"F7BH02/P38029/A0A3Q2I3W5/F6VBP9/F7BKE1",5
"GO:0000902","GO:0000902","cell morphogenesis","4/52","15/216",0.508244199817677,0.931701470547993,NA,"F7BH02/F6Z2L5/P60708/F6X200",4
"GO:0001525","GO:0001525","angiogenesis","4/52","15/216",0.508244199817677,0.931701470547993,NA,"F7C1Y3/F7BH02/F7BKE1/A0A3Q2LG05",4
"GO:0005887","GO:0005887","integral component of plasma membrane","4/52","15/216",0.508244199817677,0.931701470547993,NA,"F7C1Y3/Q2Z1P9/A0A3Q2LBD1/Q6WEB5",4
"GO:0018130","GO:0018130","heterocycle biosynthetic process","4/52","15/216",0.508244199817677,0.931701470547993,NA,"F7BH02/F6VFV9/F6VBP9/F7BRA4",4
"GO:0019438","GO:0019438","aromatic compound biosynthetic process","4/52","15/216",0.508244199817677,0.931701470547993,NA,"F7BH02/F6VFV9/F6VBP9/F7BRA4",4
"GO:0031226","GO:0031226","intrinsic component of plasma membrane","4/52","15/216",0.508244199817677,0.931701470547993,NA,"F7C1Y3/Q2Z1P9/A0A3Q2LBD1/Q6WEB5",4
"GO:0034654","GO:0034654","nucleobase-containing compound biosynthetic process","4/52","15/216",0.508244199817677,0.931701470547993,NA,"F7BH02/F6VFV9/F6VBP9/F7BRA4",4
"GO:0061024","GO:0061024","membrane organization","4/52","15/216",0.508244199817677,0.931701470547993,NA,"Q2Z1P9/F6VBP9/A0A3Q2H306/F6ZIA3",4
"GO:0098796","GO:0098796","membrane protein complex","4/52","15/216",0.508244199817677,0.931701470547993,NA,"A0A3Q2LBD1/F6X200/A0A3Q2LQH7/F7B435",4
"GO:0006508","GO:0006508","proteolysis","10/52","40/216",0.512102736810455,0.931701470547993,NA,"P38029/A0A5F5Q2W2/F7ANR3/Q8MKD1/F6VBP9/F6Z688/F7BKE1/F7BRA4/A0A3Q2LG05/F6Z8V2",10
"GO:0016787","GO:0016787","hydrolase activity","9/52","36/216",0.51834589182396,0.931701470547993,NA,"Q9GKX7/A0A3Q2I3W5/F6Z688/F6R810/A0A3Q2LQH7/F7B435/A0A3Q2LG05/F6Q666/F6Z8V2",9
"GO:0001816","GO:0001816","cytokine production","3/52","11/216",0.518854859384527,0.931701470547993,NA,"Q9GKX7/F6Z2L5/F6RM73",3
"GO:0001817","GO:0001817","regulation of cytokine production","3/52","11/216",0.518854859384527,0.931701470547993,NA,"Q9GKX7/F6Z2L5/F6RM73",3
"GO:0009891","GO:0009891","positive regulation of biosynthetic process","3/52","11/216",0.518854859384527,0.931701470547993,NA,"Q9GKX7/F6Z2L5/F6VBP9",3
"GO:0010629","GO:0010629","negative regulation of gene expression","3/52","11/216",0.518854859384527,0.931701470547993,NA,"F6Z2L5/F6VBP9/F6RM73",3
"GO:0043085","GO:0043085","positive regulation of catalytic activity","3/52","11/216",0.518854859384527,0.931701470547993,NA,"F6Z2L5/F6VBP9/F7A1W7",3
"GO:0044087","GO:0044087","regulation of cellular component biogenesis","3/52","11/216",0.518854859384527,0.931701470547993,NA,"F7BH02/F6Z2L5/F6VBP9",3
"GO:0045202","GO:0045202","synapse","3/52","11/216",0.518854859384527,0.931701470547993,NA,"F7ANR3/F6VBP9/P60708",3
"GO:0045597","GO:0045597","positive regulation of cell differentiation","3/52","11/216",0.518854859384527,0.931701470547993,NA,"F7BH02/F6Z2L5/F7BKE1",3
"GO:0051130","GO:0051130","positive regulation of cellular component organization","3/52","11/216",0.518854859384527,0.931701470547993,NA,"F7BH02/F6Z2L5/F6VBP9",3
"GO:0060284","GO:0060284","regulation of cell development","3/52","11/216",0.518854859384527,0.931701470547993,NA,"F7BH02/F6Z2L5/F7BKE1",3
"GO:1901701","GO:1901701","cellular response to oxygen-containing compound","3/52","11/216",0.518854859384527,0.931701470547993,NA,"F7BH02/F7B435/A0A3Q2LG05",3
"GO:0006928","GO:0006928","movement of cell or subcellular component","7/52","28/216",0.533047179412448,0.931701470547993,NA,"F7BH02/F6Z2L5/F6VBP9/P60708/A0A3Q2LG05/A0A3Q2HE26/F6SHJ8",7
"GO:0010033","GO:0010033","response to organic substance","7/52","28/216",0.533047179412448,0.931701470547993,NA,"F7BH02/F6Z2L5/F6VBP9/F6RM73/F7B435/A0A3Q2LG05/F6ZIA3",7
"GO:0040011","GO:0040011","locomotion","7/52","28/216",0.533047179412448,0.931701470547993,NA,"F7BH02/F6Z2L5/F6VBP9/P60708/A0A3Q2LG05/A0A3Q2HE26/F6SHJ8",7
"GO:0048870","GO:0048870","cell motility","7/52","28/216",0.533047179412448,0.931701470547993,NA,"F7BH02/F6Z2L5/F6VBP9/P60708/A0A3Q2LG05/A0A3Q2HE26/F6SHJ8",7
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process","7/52","28/216",0.533047179412448,0.931701470547993,NA,"F7C1Y3/F6Z2L5/F6VBP9/F6RM73/P0DN28/F7BKE1/F7A1W7",7
"GO:0051674","GO:0051674","localization of cell","7/52","28/216",0.533047179412448,0.931701470547993,NA,"F7BH02/F6Z2L5/F6VBP9/P60708/A0A3Q2LG05/A0A3Q2HE26/F6SHJ8",7
"GO:0001819","GO:0001819","positive regulation of cytokine production","2/52","7/216",0.534374502421607,0.931701470547993,NA,"Q9GKX7/F6RM73",2
"GO:0005938","GO:0005938","cell cortex","2/52","7/216",0.534374502421607,0.931701470547993,NA,"Q2Z1P9/F6VJG5",2
"GO:0007049","GO:0007049","cell cycle","2/52","7/216",0.534374502421607,0.931701470547993,NA,"F7BH02/F6Q666",2
"GO:0010594","GO:0010594","regulation of endothelial cell migration","2/52","7/216",0.534374502421607,0.931701470547993,NA,"F6VBP9/A0A3Q2LG05",2
"GO:0010632","GO:0010632","regulation of epithelial cell migration","2/52","7/216",0.534374502421607,0.931701470547993,NA,"F6VBP9/A0A3Q2LG05",2
"GO:0016525","GO:0016525","negative regulation of angiogenesis","2/52","7/216",0.534374502421607,0.931701470547993,NA,"F7C1Y3/F7BKE1",2
"GO:0019901","GO:0019901","protein kinase binding","2/52","7/216",0.534374502421607,0.931701470547993,NA,"F7BH02/P60708",2
"GO:0032940","GO:0032940","secretion by cell","2/52","7/216",0.534374502421607,0.931701470547993,NA,"A0A3Q2I3K2/F6VBP9",2
"GO:0032970","GO:0032970","regulation of actin filament-based process","2/52","7/216",0.534374502421607,0.931701470547993,NA,"F7BH02/F6Z2L5",2
"GO:0046903","GO:0046903","secretion","2/52","7/216",0.534374502421607,0.931701470547993,NA,"A0A3Q2I3K2/F6VBP9",2
"GO:0050766","GO:0050766","positive regulation of phagocytosis","2/52","7/216",0.534374502421607,0.931701470547993,NA,"F6Z2L5/F6RM73",2
"GO:0050877","GO:0050877","nervous system process","2/52","7/216",0.534374502421607,0.931701470547993,NA,"F6VBP9/A0A3Q2LQH7",2
"GO:0051493","GO:0051493","regulation of cytoskeleton organization","2/52","7/216",0.534374502421607,0.931701470547993,NA,"F7BH02/F6Z2L5",2
"GO:0140352","GO:0140352","export from cell","2/52","7/216",0.534374502421607,0.931701470547993,NA,"A0A3Q2I3K2/F6VBP9",2
"GO:1901343","GO:1901343","negative regulation of vasculature development","2/52","7/216",0.534374502421607,0.931701470547993,NA,"F7C1Y3/F7BKE1",2
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","2/52","7/216",0.534374502421607,0.931701470547993,NA,"F7C1Y3/F7BKE1",2
"GO:0071704","GO:0071704","organic substance metabolic process","24/52","99/216",0.541440922937095,0.931701470547993,NA,"Q9GKX7/F7BH02/A0A5F5PYS7/F6ULM3/P38029/F6Z2L5/A0A5F5Q2W2/F7ANR3/Q8MKD1/Q2Z1P9/F6VFV9/A0A3Q2I3W5/F6VBP9/F6RM73/P0DN28/F6Z688/F7BKE1/F7B435/F7BRA4/A0A3Q2LG05/F7A1W7/F6SHJ8/F6Z8V2/P49066",24
"GO:0072359","GO:0072359","circulatory system development","6/52","24/216",0.542079503485898,0.931701470547993,NA,"F7C1Y3/F7BH02/F6VBP9/F7BKE1/A0A3Q2LG05/F6ZIA3",6
"GO:1901576","GO:1901576","organic substance biosynthetic process","6/52","24/216",0.542079503485898,0.931701470547993,NA,"F7BH02/F6Z2L5/F6VFV9/F6VBP9/F6RM73/F7BRA4",6
"GO:1901564","GO:1901564","organonitrogen compound metabolic process","20/52","83/216",0.559973660234614,0.931701470547993,NA,"F7BH02/A0A5F5PYS7/F6ULM3/P38029/F6Z2L5/A0A5F5Q2W2/F7ANR3/Q8MKD1/Q2Z1P9/A0A3Q2I3W5/F6VBP9/F6RM73/P0DN28/F6Z688/F7BKE1/F7B435/F7BRA4/A0A3Q2LG05/F6SHJ8/F6Z8V2",20
"GO:0007154","GO:0007154","cell communication","14/52","58/216",0.560332348777299,0.931701470547993,NA,"F7C1Y3/F7BH02/F6Z2L5/A0A3Q2I3W5/A0A3Q2I3K2/F6VBP9/F6X200/F6VJG5/A0A3Q2LQH7/F7B435/A0A3Q2LG05/A0A3Q2H306/F6ZIA3/P49066",14
"GO:0001654","GO:0001654","eye development","1/52","3/216",0.564246902847207,0.931701470547993,NA,"A0A3Q2LQH7",1
"GO:0001937","GO:0001937","negative regulation of endothelial cell proliferation","1/52","3/216",0.564246902847207,0.931701470547993,NA,"F6VBP9",1
"GO:0001960","GO:0001960","negative regulation of cytokine-mediated signaling pathway","1/52","3/216",0.564246902847207,0.931701470547993,NA,"F6Z2L5",1
"GO:0005080","GO:0005080","protein kinase C binding","1/52","3/216",0.564246902847207,0.931701470547993,NA,"F7BH02",1
"GO:0005540","GO:0005540","hyaluronic acid binding","1/52","3/216",0.564246902847207,0.931701470547993,NA,"F7C1Y3",1
"GO:0005819","GO:0005819","spindle","1/52","3/216",0.564246902847207,0.931701470547993,NA,"F6Q666",1
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","1/52","3/216",0.564246902847207,0.931701470547993,NA,"Q2Z1P9",1
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","1/52","3/216",0.564246902847207,0.931701470547993,NA,"F6VBP9",1
"GO:0006631","GO:0006631","fatty acid metabolic process","1/52","3/216",0.564246902847207,0.931701470547993,NA,"F6Z2L5",1
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","1/52","3/216",0.564246902847207,0.931701470547993,NA,"F6VBP9",1
"GO:0006979","GO:0006979","response to oxidative stress","1/52","3/216",0.564246902847207,0.931701470547993,NA,"F6VBP9",1
"GO:0007283","GO:0007283","spermatogenesis","1/52","3/216",0.564246902847207,0.931701470547993,NA,"A0A3Q2HE26",1
